y,x,counts
-0.500, -0.350, 7
-0.478, -0.350, 4
-0.456, -0.350, 10
-0.434, -0.350, 9
-0.412, -0.350, 12
-0.391, -0.350, 11
-0.369, -0.350, 8
-0.347, -0.350, 12
-0.325, -0.350, 7
-0.303, -0.350, 9
-0.281, -0.350, 12
-0.259, -0.350, 7
-0.237, -0.350, 12
-0.216, -0.350, 14
-0.194, -0.350, 4
-0.172, -0.350, 7
-0.150, -0.350, 6
-0.128, -0.350, 5
-0.106, -0.350, 8
-0.084, -0.350, 15
-0.062, -0.350, 4
-0.041, -0.350, 15
-0.019, -0.350, 9
0.003, -0.350, 10
0.025, -0.350, 14
0.047, -0.350, 7
0.069, -0.350, 7
0.091, -0.350, 12
0.113, -0.350, 10
0.134, -0.350, 16
0.156, -0.350, 7
0.178, -0.350, 5
-0.500, -0.328, 23
-0.478, -0.328, 13
-0.456, -0.328, 9
-0.434, -0.328, 13
-0.412, -0.328, 15
-0.391, -0.328, 9
-0.369, -0.328, 15
-0.347, -0.328, 15
-0.325, -0.328, 9
-0.303, -0.328, 5
-0.281, -0.328, 8
-0.259, -0.328, 9
-0.237, -0.328, 8
-0.216, -0.328, 5
-0.194, -0.328, 13
-0.172, -0.328, 8
-0.150, -0.328, 12
-0.128, -0.328, 6
-0.106, -0.328, 6
-0.084, -0.328, 6
-0.062, -0.328, 15
-0.041, -0.328, 7
-0.019, -0.328, 12
0.003, -0.328, 7
0.025, -0.328, 8
0.047, -0.328, 14
0.069, -0.328, 13
0.091, -0.328, 10
0.113, -0.328, 18
0.134, -0.328, 12
0.156, -0.328, 8
0.178, -0.328, 8
-0.500, -0.306, 39
-0.478, -0.306, 4
-0.456, -0.306, 80
-0.434, -0.306, 27
-0.412, -0.306, 15
-0.391, -0.306, 17
-0.369, -0.306, 5
-0.347, -0.306, 11
-0.325, -0.306, 14
-0.303, -0.306, 7
-0.281, -0.306, 10
-0.259, -0.306, 8
-0.237, -0.306, 4
-0.216, -0.306, 8
-0.194, -0.306, 8
-0.172, -0.306, 19
-0.150, -0.306, 12
-0.128, -0.306, 8
-0.106, -0.306, 9
-0.084, -0.306, 13
-0.062, -0.306, 4
-0.041, -0.306, 13
-0.019, -0.306, 5
0.003, -0.306, 8
0.025, -0.306, 9
0.047, -0.306, 8
0.069, -0.306, 11
0.091, -0.306, 18
0.113, -0.306, 8
0.134, -0.306, 9
0.156, -0.306, 8
0.178, -0.306, 9
-0.500, -0.284, 22
-0.478, -0.284, 10
-0.456, -0.284, 114
-0.434, -0.284, 105
-0.412, -0.284, 30
-0.391, -0.284, 7
-0.369, -0.284, 10
-0.347, -0.284, 6
-0.325, -0.284, 6
-0.303, -0.284, 8
-0.281, -0.284, 5
-0.259, -0.284, 15
-0.237, -0.284, 10
-0.216, -0.284, 12
-0.194, -0.284, 12
-0.172, -0.284, 11
-0.150, -0.284, 7
-0.128, -0.284, 8
-0.106, -0.284, 5
-0.084, -0.284, 5
-0.062, -0.284, 8
-0.041, -0.284, 9
-0.019, -0.284, 11
0.003, -0.284, 11
0.025, -0.284, 7
0.047, -0.284, 14
0.069, -0.284, 14
0.091, -0.284, 11
0.113, -0.284, 7
0.134, -0.284, 8
0.156, -0.284, 11
0.178, -0.284, 11
-0.500, -0.263, 18
-0.478, -0.263, 10
-0.456, -0.263, 161
-0.434, -0.263, 63
-0.412, -0.263, 137
-0.391, -0.263, 7
-0.369, -0.263, 4
-0.347, -0.263, 6
-0.325, -0.263, 13
-0.303, -0.263, 7
-0.281, -0.263, 12
-0.259, -0.263, 7
-0.237, -0.263, 13
-0.216, -0.263, 8
-0.194, -0.263, 11
-0.172, -0.263, 9
-0.150, -0.263, 7
-0.128, -0.263, 7
-0.106, -0.263, 7
-0.084, -0.263, 10
-0.062, -0.263, 10
-0.041, -0.263, 6
-0.019, -0.263, 5
0.003, -0.263, 11
0.025, -0.263, 10
0.047, -0.263, 8
0.069, -0.263, 8
0.091, -0.263, 11
0.113, -0.263, 12
0.134, -0.263, 6
0.156, -0.263, 10
0.178, -0.263, 9
-0.500, -0.241, 26
-0.478, -0.241, 10
-0.456, -0.241, 36
-0.434, -0.241, 46
-0.412, -0.241, 146
-0.391, -0.241, 7
-0.369, -0.241, 11
-0.347, -0.241, 11
-0.325, -0.241, 5
-0.303, -0.241, 6
-0.281, -0.241, 12
-0.259, -0.241, 8
-0.237, -0.241, 6
-0.216, -0.241, 8
-0.194, -0.241, 10
-0.172, -0.241, 5
-0.150, -0.241, 6
-0.128, -0.241, 8
-0.106, -0.241, 9
-0.084, -0.241, 2
-0.062, -0.241, 6
-0.041, -0.241, 13
-0.019, -0.241, 7
0.003, -0.241, 13
0.025, -0.241, 5
0.047, -0.241, 5
0.069, -0.241, 9
0.091, -0.241, 10
0.113, -0.241, 8
0.134, -0.241, 11
0.156, -0.241, 8
0.178, -0.241, 6
-0.500, -0.219, 47
-0.478, -0.219, 12
-0.456, -0.219, 85
-0.434, -0.219, 43
-0.412, -0.219, 131
-0.391, -0.219, 12
-0.369, -0.219, 11
-0.347, -0.219, 12
-0.325, -0.219, 13
-0.303, -0.219, 10
-0.281, -0.219, 6
-0.259, -0.219, 11
-0.237, -0.219, 9
-0.216, -0.219, 10
-0.194, -0.219, 13
-0.172, -0.219, 7
-0.150, -0.219, 3
-0.128, -0.219, 8
-0.106, -0.219, 11
-0.084, -0.219, 11
-0.062, -0.219, 4
-0.041, -0.219, 7
-0.019, -0.219, 11
0.003, -0.219, 14
0.025, -0.219, 11
0.047, -0.219, 10
0.069, -0.219, 5
0.091, -0.219, 10
0.113, -0.219, 9
0.134, -0.219, 9
0.156, -0.219, 5
0.178, -0.219, 12
-0.500, -0.197, 90
-0.478, -0.197, 9
-0.456, -0.197, 38
-0.434, -0.197, 156
-0.412, -0.197, 78
-0.391, -0.197, 8
-0.369, -0.197, 11
-0.347, -0.197, 11
-0.325, -0.197, 8
-0.303, -0.197, 6
-0.281, -0.197, 15
-0.259, -0.197, 6
-0.237, -0.197, 9
-0.216, -0.197, 6
-0.194, -0.197, 12
-0.172, -0.197, 11
-0.150, -0.197, 8
-0.128, -0.197, 12
-0.106, -0.197, 4
-0.084, -0.197, 7
-0.062, -0.197, 8
-0.041, -0.197, 9
-0.019, -0.197, 8
0.003, -0.197, 8
0.025, -0.197, 7
0.047, -0.197, 6
0.069, -0.197, 10
0.091, -0.197, 10
0.113, -0.197, 16
