y,x,counts
-0.500, -0.450, 1
-0.472, -0.450, 18
-0.444, -0.450, 10
-0.416, -0.450, 10
-0.388, -0.450, 19
-0.359, -0.450, 15
-0.331, -0.450, 12
-0.303, -0.450, 8
-0.275, -0.450, 15
-0.247, -0.450, 8
-0.219, -0.450, 17
-0.191, -0.450, 13
-0.163, -0.450, 9
-0.134, -0.450, 8
-0.106, -0.450, 16
-0.078, -0.450, 6
-0.050, -0.450, 10
-0.022, -0.450, 14
0.006, -0.450, 13
0.034, -0.450, 15
0.062, -0.450, 8
0.091, -0.450, 10
0.119, -0.450, 17
0.147, -0.450, 19
0.175, -0.450, 6
0.203, -0.450, 13
0.231, -0.450, 13
0.259, -0.450, 7
0.287, -0.450, 7
0.316, -0.450, 19
0.344, -0.450, 5
0.372, -0.450, 5
-0.500, -0.422, 18
-0.472, -0.422, 13
-0.444, -0.422, 15
-0.416, -0.422, 8
-0.388, -0.422, 6
-0.359, -0.422, 7
-0.331, -0.422, 12
-0.303, -0.422, 13
-0.275, -0.422, 17
-0.247, -0.422, 17
-0.219, -0.422, 7
-0.191, -0.422, 9
-0.163, -0.422, 13
-0.134, -0.422, 10
-0.106, -0.422, 3
-0.078, -0.422, 16
-0.050, -0.422, 5
-0.022, -0.422, 16
0.006, -0.422, 8
0.034, -0.422, 27
0.062, -0.422, 24
0.091, -0.422, 11
0.119, -0.422, 15
0.147, -0.422, 9
0.175, -0.422, 16
0.203, -0.422, 11
0.231, -0.422, 8
0.259, -0.422, 10
0.287, -0.422, 8
0.316, -0.422, 16
0.344, -0.422, 14
0.372, -0.422, 7
-0.500, -0.394, 12
-0.472, -0.394, 3
-0.444, -0.394, 18
-0.416, -0.394, 6
-0.388, -0.394, 33
-0.359, -0.394, 12
-0.331, -0.394, 14
-0.303, -0.394, 3
-0.275, -0.394, 22
-0.247, -0.394, 11
-0.219, -0.394, 10
-0.191, -0.394, 11
-0.163, -0.394, 4
-0.134, -0.394, 7
-0.106, -0.394, 3
-0.078, -0.394, 21
-0.050, -0.394, 19
-0.022, -0.394, 15
0.006, -0.394, 13
0.034, -0.394, 13
0.062, -0.394, 4
0.091, -0.394, 12
0.119, -0.394, 9
0.147, -0.394, 10
0.175, -0.394, 10
0.203, -0.394, 11
0.231, -0.394, 19
0.259, -0.394, 12
0.287, -0.394, 10
0.316, -0.394, 11
0.344, -0.394, 8
0.372, -0.394, 22
-0.500, -0.366, 4
-0.472, -0.366, 16
-0.444, -0.366, 14
-0.416, -0.366, 4
-0.388, -0.366, 15
-0.359, -0.366, 7
-0.331, -0.366, 7
-0.303, -0.366, 5
-0.275, -0.366, 5
-0.247, -0.366, 13
-0.219, -0.366, 11
-0.191, -0.366, 12
-0.163, -0.366, 12
-0.134, -0.366, 22
-0.106, -0.366, 17
-0.078, -0.366, 13
-0.050, -0.366, 11
-0.022, -0.366, 23
0.006, -0.366, 20
0.034, -0.366, 16
0.062, -0.366, 7
0.091, -0.366, 11
0.119, -0.366, 13
0.147, -0.366, 20
0.175, -0.366, 11
0.203, -0.366, 6
0.231, -0.366, 8
0.259, -0.366, 13
0.287, -0.366, 12
0.316, -0.366, 14
0.344, -0.366, 9
0.372, -0.366, 12
-0.500, -0.338, 11
-0.472, -0.338, 23
-0.444, -0.338, 5
-0.416, -0.338, 9
-0.388, -0.338, 13
-0.359, -0.338, 6
-0.331, -0.338, 4
-0.303, -0.338, 8
-0.275, -0.338, 12
-0.247, -0.338, 11
-0.219, -0.338, 13
-0.191, -0.338, 12
-0.163, -0.338, 20
-0.134, -0.338, 9
-0.106, -0.338, 9
-0.078, -0.338, 9
-0.050, -0.338, 10
-0.022, -0.338, 12
0.006, -0.338, 7
0.034, -0.338, 13
0.062, -0.338, 10
0.091, -0.338, 9
0.119, -0.338, 16
0.147, -0.338, 14
0.175, -0.338, 15
0.203, -0.338, 9
0.231, -0.338, 15
0.259, -0.338, 15
0.287, -0.338, 8
0.316, -0.338, 28
0.344, -0.338, 8
0.372, -0.338, 10
-0.500, -0.309, 32
-0.472, -0.309, 44
-0.444, -0.309, 48
-0.416, -0.309, 23
-0.388, -0.309, 41
-0.359, -0.309, 11
-0.331, -0.309, 9
-0.303, -0.309, 8
-0.275, -0.309, 6
-0.247, -0.309, 21
-0.219, -0.309, 12
-0.191, -0.309, 4
-0.163, -0.309, 11
-0.134, -0.309, 8
-0.106, -0.309, 2
-0.078, -0.309, 19
-0.050, -0.309, 11
-0.022, -0.309, 10
0.006, -0.309, 7
0.034, -0.309, 5
0.062, -0.309, 4
0.091, -0.309, 18
0.119, -0.309, 20
0.147, -0.309, 16
0.175, -0.309, 15
0.203, -0.309, 16
0.231, -0.309, 14
0.259, -0.309, 6
0.287, -0.309, 9
0.316, -0.309, 9
0.344, -0.309, 14
0.372, -0.309, 4
-0.500, -0.281, 31
-0.472, -0.281, 11
-0.444, -0.281, 137
-0.416, -0.281, 635
-0.388, -0.281, 477
-0.359, -0.281, 170
-0.331, -0.281, 177
-0.303, -0.281, 10
-0.275, -0.281, 24
-0.247, -0.281, 11
-0.219, -0.281, 18
-0.191, -0.281, 12
-0.163, -0.281, 10
-0.134, -0.281, 11
-0.106, -0.281, 13
-0.078, -0.281, 7
-0.050, -0.281, 14
-0.022, -0.281, 6
0.006, -0.281, 12
0.034, -0.281, 10
0.062, -0.281, 16
0.091, -0.281, 16
0.119, -0.281, 16
0.147, -0.281, 17
0.175, -0.281, 8
0.203, -0.281, 15
0.231, -0.281, 33
0.259, -0.281, 8
0.287, -0.281, 17
0.316, -0.281, 10
0.344, -0.281, 12
0.372, -0.281, 7
-0.500, -0.253, 165
-0.472, -0.253, 248
-0.444, -0.253, 155
-0.416, -0.253, 179
-0.388, -0.253, 401
-0.359, -0.253, 431
-0.331, -0.253, 606
-0.303, -0.253, 26
-0.275, -0.253, 30
-0.247, -0.253, 194
-0.219, -0.253, 13
-0.191, -0.253, 9
-0.163, -0.253, 31
-0.134, -0.253, 25
-0.106, -0.253, 4
-0.078, -0.253, 18
-0.050, -0.253, 19
-0.022, -0.253, 5
0.006, -0.253, 14
0.034, -0.253, 7
0.062, -0.253, 3
0.091, -0.253, 2
0.119, -0.253, 6
0.147, -0.253, 18
0.175, -0.253, 21
0.203, -0.253, 20
0.231, -0.253, 8
0.259, -0.253, 15
0.287, -0.253, 14
0.316, -0.253, 8
0.344, -0.253, 7
0.372, -0.253, 17
-0.500, -0.225, 87
-0.472, -0.225, 672
-0.444, -0.225, 164
-0.416, -0.225, 250
-0.388, -0.225, 180
-0.359, -0.225, 726
-0.331, -0.225, 132
-0.303, -0.225, 478
-0.275, -0.225, 131
-0.247, -0.225, 742
-0.219, -0.225, 287
-0.191, -0.225, 53
-0.163, -0.225, 15
-0.134, -0.225, 13
-0.106, -0.225, 6
-0.078, -0.225, 11
-0.050, -0.225, 13
-0.022, -0.225, 16
0.006, -0.225, 16
0.034, -0.225, 10
0.062, -0.225, 23
0.091, -0.225, 13
0.119, -0.225, 19
0.147, -0.225, 10
0.175, -0.225, 19
0.203, -0.225, 17
0.231, -0.225, 20
0.259, -0.225, 16
0.287, -0.225, 3
0.316, -0.225, 7
0.344, -0.225, 3
0.372, -0.225, 18
-0.500, -0.197, 99
-0.472, -0.197, 254
-0.444, -0.197, 387
-0.416, -0.197, 320
-0.388, -0.197, 115
-0.359, -0.197, 800
-0.331, -0.197, 265
-0.303, -0.197, 591
-0.275, -0.197, 59
-0.247, -0.197, 425
-0.219, -0.197, 161
-0.191, -0.197, 373
-0.163, -0.197, 918
-0.134, -0.197, 214
