y,x,counts
-0.500, -0.450, 4
-0.472, -0.450, 10
-0.444, -0.450, 8
-0.416, -0.450, 10
-0.388, -0.450, 11
-0.359, -0.450, 12
-0.331, -0.450, 10
-0.303, -0.450, 9
-0.275, -0.450, 18
-0.247, -0.450, 10
-0.219, -0.450, 8
-0.191, -0.450, 5
-0.163, -0.450, 12
-0.134, -0.450, 12
-0.106, -0.450, 19
-0.078, -0.450, 15
-0.050, -0.450, 10
-0.022, -0.450, 11
0.006, -0.450, 7
0.034, -0.450, 12
0.062, -0.450, 19
0.091, -0.450, 6
0.119, -0.450, 8
0.147, -0.450, 7
0.175, -0.450, 6
0.203, -0.450, 16
0.231, -0.450, 15
0.259, -0.450, 9
0.287, -0.450, 7
0.316, -0.450, 12
0.344, -0.450, 8
0.372, -0.450, 12
-0.500, -0.422, 12
-0.472, -0.422, 11
-0.444, -0.422, 8
-0.416, -0.422, 13
-0.388, -0.422, 9
-0.359, -0.422, 12
-0.331, -0.422, 6
-0.303, -0.422, 14
-0.275, -0.422, 6
-0.247, -0.422, 11
-0.219, -0.422, 16
-0.191, -0.422, 12
-0.163, -0.422, 11
-0.134, -0.422, 6
-0.106, -0.422, 10
-0.078, -0.422, 12
-0.050, -0.422, 12
-0.022, -0.422, 17
0.006, -0.422, 14
0.034, -0.422, 6
0.062, -0.422, 11
0.091, -0.422, 15
0.119, -0.422, 20
0.147, -0.422, 10
0.175, -0.422, 17
0.203, -0.422, 10
0.231, -0.422, 8
0.259, -0.422, 8
0.287, -0.422, 15
0.316, -0.422, 16
0.344, -0.422, 9
0.372, -0.422, 17
-0.500, -0.394, 14
-0.472, -0.394, 11
-0.444, -0.394, 9
-0.416, -0.394, 12
-0.388, -0.394, 22
-0.359, -0.394, 16
-0.331, -0.394, 13
-0.303, -0.394, 11
-0.275, -0.394, 8
-0.247, -0.394, 9
-0.219, -0.394, 7
-0.191, -0.394, 6
-0.163, -0.394, 10
-0.134, -0.394, 7
-0.106, -0.394, 6
-0.078, -0.394, 4
-0.050, -0.394, 22
-0.022, -0.394, 19
0.006, -0.394, 14
