y,x,counts
-0.500, -0.500, 22
-0.472, -0.500, 17
-0.444, -0.500, 18
-0.416, -0.500, 7
-0.388, -0.500, 4
-0.359, -0.500, 9
-0.331, -0.500, 10
-0.303, -0.500, 9
-0.275, -0.500, 19
-0.247, -0.500, 16
-0.219, -0.500, 10
-0.191, -0.500, 7
-0.163, -0.500, 11
-0.134, -0.500, 15
-0.106, -0.500, 6
-0.078, -0.500, 8
-0.050, -0.500, 8
-0.022, -0.500, 19
0.006, -0.500, 12
0.034, -0.500, 14
0.062, -0.500, 9
0.091, -0.500, 9
0.119, -0.500, 10
0.147, -0.500, 11
0.175, -0.500, 12
0.203, -0.500, 11
0.231, -0.500, 8
0.259, -0.500, 10
0.287, -0.500, 14
0.316, -0.500, 14
0.344, -0.500, 9
0.372, -0.500, 11
0.400, -0.500, 9
0.428, -0.500, 11
0.456, -0.500, 5
0.484, -0.500, 9
-0.500, -0.472, 21
-0.472, -0.472, 28
-0.444, -0.472, 13
-0.416, -0.472, 14
-0.388, -0.472, 2
-0.359, -0.472, 3
-0.331, -0.472, 9
-0.303, -0.472, 5
-0.275, -0.472, 3
-0.247, -0.472, 9
-0.219, -0.472, 15
-0.191, -0.472, 13
-0.163, -0.472, 9
-0.134, -0.472, 19
-0.106, -0.472, 9
-0.078, -0.472, 6
-0.050, -0.472, 8
-0.022, -0.472, 13
0.006, -0.472, 10
0.034, -0.472, 7
0.062, -0.472, 8
0.091, -0.472, 10
0.119, -0.472, 11
0.147, -0.472, 5
0.175, -0.472, 13
0.203, -0.472, 12
0.231, -0.472, 11
0.259, -0.472, 9
0.287, -0.472, 6
0.316, -0.472, 9
0.344, -0.472, 13
0.372, -0.472, 11
0.400, -0.472, 10
0.428, -0.472, 8
0.456, -0.472, 16
0.484, -0.472, 11
-0.500, -0.444, 14
-0.472, -0.444, 21
-0.444, -0.444, 13
-0.416, -0.444, 8
-0.388, -0.444, 10
-0.359, -0.444, 7
-0.331, -0.444, 8
-0.303, -0.444, 8
-0.275, -0.444, 13
-0.247, -0.444, 6
-0.219, -0.444, 18
-0.191, -0.444, 9
-0.163, -0.444, 13
-0.134, -0.444, 10
-0.106, -0.444, 6
-0.078, -0.444, 12
-0.050, -0.444, 13
-0.022, -0.444, 8
0.006, -0.444, 7
0.034, -0.444, 7
0.062, -0.444, 10
0.091, -0.444, 15
0.119, -0.444, 9
0.147, -0.444, 10
0.175, -0.444, 14
0.203, -0.444, 14
0.231, -0.444, 13
0.259, -0.444, 11
0.287, -0.444, 16
0.316, -0.444, 11
0.344, -0.444, 8
0.372, -0.444, 10
0.400, -0.444, 7
0.428, -0.444, 15
0.456, -0.444, 9
0.484, -0.444, 11
-0.500, -0.416, 23
-0.472, -0.416, 15
-0.444, -0.416, 7
-0.416, -0.416, 8
-0.388, -0.416, 16
-0.359, -0.416, 6
-0.331, -0.416, 5
-0.303, -0.416, 9
-0.275, -0.416, 10
-0.247, -0.416, 5
-0.219, -0.416, 13
-0.191, -0.416, 7
-0.163, -0.416, 10
-0.134, -0.416, 11
-0.106, -0.416, 9
-0.078, -0.416, 7
-0.050, -0.416, 11
-0.022, -0.416, 13
0.006, -0.416, 10
0.034, -0.416, 11
0.062, -0.416, 5
0.091, -0.416, 8
0.119, -0.416, 8
0.147, -0.416, 6
0.175, -0.416, 11
0.203, -0.416, 14
0.231, -0.416, 6
0.259, -0.416, 13
0.287, -0.416, 10
0.316, -0.416, 14
0.344, -0.416, 9
0.372, -0.416, 10
0.400, -0.416, 9
0.428, -0.416, 9
0.456, -0.416, 8
0.484, -0.416, 11
-0.500, -0.388, 23
-0.472, -0.388, 10
-0.444, -0.388, 15
-0.416, -0.388, 10
-0.388, -0.388, 8
-0.359, -0.388, 4
-0.331, -0.388, 11
-0.303, -0.388, 12
-0.275, -0.388, 21
-0.247, -0.388, 12
-0.219, -0.388, 9
-0.191, -0.388, 11
-0.163, -0.388, 14
-0.134, -0.388, 9
-0.106, -0.388, 12
-0.078, -0.388, 13
-0.050, -0.388, 9
-0.022, -0.388, 8
0.006, -0.388, 10
0.034, -0.388, 13
0.062, -0.388, 12
0.091, -0.388, 14
0.119, -0.388, 14
0.147, -0.388, 7
0.175, -0.388, 8
0.203, -0.388, 6
0.231, -0.388, 6
0.259, -0.388, 12
0.287, -0.388, 6
0.316, -0.388, 14
0.344, -0.388, 17
0.372, -0.388, 18
0.400, -0.388, 15
0.428, -0.388, 12
0.456, -0.388, 9
0.484, -0.388, 11
-0.500, -0.359, 27
-0.472, -0.359, 13
-0.444, -0.359, 21
-0.416, -0.359, 12
-0.388, -0.359, 6
-0.359, -0.359, 9
-0.331, -0.359, 4
-0.303, -0.359, 10
-0.275, -0.359, 10
-0.247, -0.359, 14
-0.219, -0.359, 8
-0.191, -0.359, 14
-0.163, -0.359, 6
-0.134, -0.359, 7
-0.106, -0.359, 10
-0.078, -0.359, 11
-0.050, -0.359, 10
-0.022, -0.359, 10
0.006, -0.359, 3
0.034, -0.359, 21
0.062, -0.359, 13
0.091, -0.359, 8
0.119, -0.359, 7
0.147, -0.359, 8
0.175, -0.359, 11
0.203, -0.359, 13
0.231, -0.359, 16
0.259, -0.359, 6
0.287, -0.359, 11
0.316, -0.359, 6
0.344, -0.359, 14
0.372, -0.359, 11
0.400, -0.359, 9
0.428, -0.359, 9
0.456, -0.359, 7
0.484, -0.359, 10
-0.500, -0.331, 27
-0.472, -0.331, 110
-0.444, -0.331, 12
-0.416, -0.331, 11
-0.388, -0.331, 17
-0.359, -0.331, 8
-0.331, -0.331, 5
-0.303, -0.331, 10
-0.275, -0.331, 13
-0.247, -0.331, 11
-0.219, -0.331, 15
-0.191, -0.331, 13
-0.163, -0.331, 9
-0.134, -0.331, 10
-0.106, -0.331, 9
-0.078, -0.331, 16
-0.050, -0.331, 16
-0.022, -0.331, 16
0.006, -0.331, 14
0.034, -0.331, 8
0.062, -0.331, 7
0.091, -0.331, 11
0.119, -0.331, 7
0.147, -0.331, 9
0.175, -0.331, 8
0.203, -0.331, 15
0.231, -0.331, 7
0.259, -0.331, 13
0.287, -0.331, 8
0.316, -0.331, 10
0.344, -0.331, 11
0.372, -0.331, 9
0.400, -0.331, 16
0.428, -0.331, 13
0.456, -0.331, 11
0.484, -0.331, 11
-0.500, -0.303, 32
-0.472, -0.303, 235
-0.444, -0.303, 105
-0.416, -0.303, 21
-0.388, -0.303, 10
-0.359, -0.303, 4
-0.331, -0.303, 6
-0.303, -0.303, 10
-0.275, -0.303, 13
-0.247, -0.303, 8
-0.219, -0.303, 9
-0.191, -0.303, 14
-0.163, -0.303, 9
-0.134, -0.303, 21
-0.106, -0.303, 11
-0.078, -0.303, 9
-0.050, -0.303, 12
-0.022, -0.303, 13
0.006, -0.303, 11
0.034, -0.303, 13
0.062, -0.303, 6
0.091, -0.303, 9
0.119, -0.303, 7
0.147, -0.303, 8
0.175, -0.303, 13
0.203, -0.303, 14
0.231, -0.303, 6
0.259, -0.303, 11
0.287, -0.303, 13
0.316, -0.303, 9
0.344, -0.303, 8
0.372, -0.303, 8
0.400, -0.303, 17
0.428, -0.303, 7
0.456, -0.303, 5
0.484, -0.303, 13
-0.500, -0.275, 33
-0.472, -0.275, 181
-0.444, -0.275, 104
-0.416, -0.275, 58
-0.388, -0.275, 14
-0.359, -0.275, 9
-0.331, -0.275, 13
-0.303, -0.275, 8
-0.275, -0.275, 13
-0.247, -0.275, 6
-0.219, -0.275, 13
-0.191, -0.275, 11
-0.163, -0.275, 12
-0.134, -0.275, 13
-0.106, -0.275, 6
-0.078, -0.275, 7
-0.050, -0.275, 10
-0.022, -0.275, 10
0.006, -0.275, 12
0.034, -0.275, 4
0.062, -0.275, 12
0.091, -0.275, 11
0.119, -0.275, 11
0.147, -0.275, 8
0.175, -0.275, 13
0.203, -0.275, 8
0.231, -0.275, 17
0.259, -0.275, 8
0.287, -0.275, 6
0.316, -0.275, 6
0.344, -0.275, 11
0.372, -0.275, 11
0.400, -0.275, 8
0.428, -0.275, 14
0.456, -0.275, 20
0.484, -0.275, 12
-0.500, -0.247, 30
-0.472, -0.247, 311
-0.444, -0.247, 79
-0.416, -0.247, 103
-0.388, -0.247, 16
-0.359, -0.247, 10
-0.331, -0.247, 9
-0.303, -0.247, 10
-0.275, -0.247, 14
-0.247, -0.247, 9
-0.219, -0.247, 11
-0.191, -0.247, 2
-0.163, -0.247, 10
-0.134, -0.247, 10
-0.106, -0.247, 7
-0.078, -0.247, 9
-0.050, -0.247, 9
-0.022, -0.247, 16
0.006, -0.247, 15
0.034, -0.247, 14
0.062, -0.247, 10
0.091, -0.247, 12
0.119, -0.247, 6
0.147, -0.247, 11
0.175, -0.247, 10
0.203, -0.247, 6
0.231, -0.247, 10
0.259, -0.247, 11
0.287, -0.247, 7
0.316, -0.247, 14
0.344, -0.247, 11
0.372, -0.247, 15
0.400, -0.247, 5
0.428, -0.247, 7
0.456, -0.247, 13
0.484, -0.247, 12
-0.500, -0.219, 61
-0.472, -0.219, 68
-0.444, -0.219, 124
-0.416, -0.219, 37
-0.388, -0.219, 17
-0.359, -0.219, 592
-0.331, -0.219, 806
-0.303, -0.219, 175
-0.275, -0.219, 23
-0.247, -0.219, 11
-0.219, -0.219, 10
-0.191, -0.219, 12
-0.163, -0.219, 14
-0.134, -0.219, 14
-0.106, -0.219, 12
-0.078, -0.219, 622
-0.050, -0.219, 407
-0.022, -0.219, 394
0.006, -0.219, 929
0.034, -0.219, 534
0.062, -0.219, 564
0.091, -0.219, 148
0.119, -0.219, 22
0.147, -0.219, 11
0.175, -0.219, 6
0.203, -0.219, 10
0.231, -0.219, 15
0.259, -0.219, 18
0.287, -0.219, 7
0.316, -0.219, 19
0.344, -0.219, 12
0.372, -0.219, 6
0.400, -0.219, 13
0.428, -0.219, 8
0.456, -0.219, 7
0.484, -0.219, 9
-0.500, -0.191, 39
-0.472, -0.191, 125
-0.444, -0.191, 66
-0.416, -0.191, 146
-0.388, -0.191, 835
-0.359, -0.191, 933
-0.331, -0.191, 284
-0.303, -0.191, 604
-0.275, -0.191, 334
-0.247, -0.191, 15
-0.219, -0.191, 9
-0.191, -0.191, 13
-0.163, -0.191, 21
-0.134, -0.191, 36
-0.106, -0.191, 589
-0.078, -0.191, 1154
-0.050, -0.191, 389
-0.022, -0.191, 338
0.006, -0.191, 300
0.034, -0.191, 930
0.062, -0.191, 333
0.091, -0.191, 746
0.119, -0.191, 221
0.147, -0.191, 70
0.175, -0.191, 5
0.203, -0.191, 8
0.231, -0.191, 9
0.259, -0.191, 9
0.287, -0.191, 7
0.316, -0.191, 10
0.344, -0.191, 7
0.372, -0.191, 14
0.400, -0.191, 10
0.428, -0.191, 10
0.456, -0.191, 13
0.484, -0.191, 9
-0.500, -0.163, 105
-0.472, -0.163, 122
-0.444, -0.163, 63
-0.416, -0.163, 718
-0.388, -0.163, 867
-0.359, -0.163, 729
-0.331, -0.163, 282
-0.303, -0.163, 318
-0.275, -0.163, 557
-0.247, -0.163, 177
-0.219, -0.163, 6
-0.191, -0.163, 10
-0.163, -0.163, 20
-0.134, -0.163, 928
-0.106, -0.163, 445
-0.078, -0.163, 740
-0.050, -0.163, 435
-0.022, -0.163, 572
0.006, -0.163, 526
0.034, -0.163, 880
0.062, -0.163, 361
0.091, -0.163, 583
0.119, -0.163, 573
0.147, -0.163, 481
0.175, -0.163, 86
0.203, -0.163, 4
0.231, -0.163, 11
0.259, -0.163, 10
0.287, -0.163, 12
0.316, -0.163, 20
0.344, -0.163, 13
0.372, -0.163, 15
0.400, -0.163, 18
0.428, -0.163, 7
0.456, -0.163, 15
0.484, -0.163, 6
-0.500, -0.134, 150
-0.472, -0.134, 43
-0.444, -0.134, 434
-0.416, -0.134, 1398
-0.388, -0.134, 296
-0.359, -0.134, 171
-0.331, -0.134, 584
-0.303, -0.134, 740
-0.275, -0.134, 267
-0.247, -0.134, 300
-0.219, -0.134, 7
-0.191, -0.134, 10
-0.163, -0.134, 858
-0.134, -0.134, 353
-0.106, -0.134, 503
-0.078, -0.134, 414
-0.050, -0.134, 578
-0.022, -0.134, 649
0.006, -0.134, 614
0.034, -0.134, 495
0.062, -0.134, 215
0.091, -0.134, 737
0.119, -0.134, 531
0.147, -0.134, 221
0.175, -0.134, 365
0.203, -0.134, 8
0.231, -0.134, 6
0.259, -0.134, 8
0.287, -0.134, 19
0.316, -0.134, 8
0.344, -0.134, 10
0.372, -0.134, 14
0.400, -0.134, 5
0.428, -0.134, 7
0.456, -0.134, 13
0.484, -0.134, 11
-0.500, -0.106, 60
-0.472, -0.106, 83
-0.444, -0.106, 876
-0.416, -0.106, 618
-0.388, -0.106, 781
-0.359, -0.106, 176
-0.331, -0.106, 724
-0.303, -0.106, 527
-0.275, -0.106, 592
-0.247, -0.106, 179
-0.219, -0.106, 9
-0.191, -0.106, 204
-0.163, -0.106, 1352
-0.134, -0.106, 458
-0.106, -0.106, 341
-0.078, -0.106, 659
-0.050, -0.106, 356
-0.022, -0.106, 1279
0.006, -0.106, 67
0.034, -0.106, 431
0.062, -0.106, 606
0.091, -0.106, 240
0.119, -0.106, 840
0.147, -0.106, 309
0.175, -0.106, 448
0.203, -0.106, 141
0.231, -0.106, 2
0.259, -0.106, 13
0.287, -0.106, 12
0.316, -0.106, 13
0.344, -0.106, 14
0.372, -0.106, 9
0.400, -0.106, 7
0.428, -0.106, 7
0.456, -0.106, 13
0.484, -0.106, 17
-0.500, -0.078, 366
-0.472, -0.078, 199
-0.444, -0.078, 454
-0.416, -0.078, 553
-0.388, -0.078, 887
-0.359, -0.078, 366
-0.331, -0.078, 546
-0.303, -0.078, 318
-0.275, -0.078, 500
-0.247, -0.078, 51
-0.219, -0.078, 3
-0.191, -0.078, 576
-0.163, -0.078, 470
-0.134, -0.078, 518
-0.106, -0.078, 405
-0.078, -0.078, 805
-0.050, -0.078, 565
-0.022, -0.078, 633
0.006, -0.078, 459
0.034, -0.078, 614
0.062, -0.078, 641
0.091, -0.078, 233
0.119, -0.078, 430
0.147, -0.078, 601
0.175, -0.078, 532
0.203, -0.078, 447
0.231, -0.078, 10
0.259, -0.078, 6
0.287, -0.078, 6
0.316, -0.078, 11
0.344, -0.078, 12
0.372, -0.078, 6
0.400, -0.078, 14
0.428, -0.078, 10
0.456, -0.078, 13
0.484, -0.078, 11
-0.500, -0.050, 539
-0.472, -0.050, 191
-0.444, -0.050, 570
-0.416, -0.050, 617
-0.388, -0.050, 832
-0.359, -0.050, 468
-0.331, -0.050, 484
-0.303, -0.050, 237
-0.275, -0.050, 95
-0.247, -0.050, 14
-0.219, -0.050, 22
-0.191, -0.050, 1138
-0.163, -0.050, 367
-0.134, -0.050, 1069
-0.106, -0.050, 349
-0.078, -0.050, 313
-0.050, -0.050, 453
-0.022, -0.050, 547
0.006, -0.050, 87
0.034, -0.050, 377
0.062, -0.050, 988
0.091, -0.050, 553
0.119, -0.050, 628
0.147, -0.050, 454
0.175, -0.050, 444
0.203, -0.050, 472
0.231, -0.050, 54
0.259, -0.050, 4
0.287, -0.050, 8
0.316, -0.050, 10
0.344, -0.050, 12
0.372, -0.050, 3
0.400, -0.050, 6
0.428, -0.050, 14
0.456, -0.050, 7
0.484, -0.050, 17
-0.500, -0.022, 735
-0.472, -0.022, 563
-0.444, -0.022, 1053
-0.416, -0.022, 552
-0.388, -0.022, 298
-0.359, -0.022, 505
-0.331, -0.022, 266
-0.303, -0.022, 496
-0.275, -0.022, 30
-0.247, -0.022, 8
-0.219, -0.022, 246
-0.191, -0.022, 1108
-0.163, -0.022, 700
-0.134, -0.022, 803
-0.106, -0.022, 415
-0.078, -0.022, 431
-0.050, -0.022, 369
-0.022, -0.022, 112
0.006, -0.022, 8
0.034, -0.022, 66
0.062, -0.022, 774
0.091, -0.022, 746
0.119, -0.022, 743
0.147, -0.022, 416
0.175, -0.022, 326
0.203, -0.022, 671
0.231, -0.022, 66
0.259, -0.022, 5
0.287, -0.022, 3
0.316, -0.022, 9
0.344, -0.022, 9
0.372, -0.022, 9
0.400, -0.022, 14
0.428, -0.022, 14
0.456, -0.022, 5
0.484, -0.022, 7
-0.500, 0.006, 247
-0.472, 0.006, 586
-0.444, 0.006, 854
-0.416, 0.006, 538
-0.388, 0.006, 147
-0.359, 0.006, 453
-0.331, 0.006, 648
-0.303, 0.006, 334
-0.275, 0.006, 19
-0.247, 0.006, 12
-0.219, 0.006, 679
-0.191, 0.006, 717
-0.163, 0.006, 708
-0.134, 0.006, 692
-0.106, 0.006, 638
-0.078, 0.006, 185
-0.050, 0.006, 556
-0.022, 0.006, 21
0.006, 0.006, 5
0.034, 0.006, 288
0.062, 0.006, 1441
0.091, 0.006, 246
0.119, 0.006, 636
0.147, 0.006, 423
0.175, 0.006, 485
0.203, 0.006, 500
0.231, 0.006, 87
0.259, 0.006, 7
0.287, 0.006, 12
0.316, 0.006, 7
0.344, 0.006, 12
0.372, 0.006, 6
0.400, 0.006, 12
0.428, 0.006, 12
0.456, 0.006, 13
0.484, 0.006, 13
-0.500, 0.034, 285
-0.472, 0.034, 211
-0.444, 0.034, 827
-0.416, 0.034, 662
-0.388, 0.034, 307
-0.359, 0.034, 760
-0.331, 0.034, 636
-0.303, 0.034, 303
-0.275, 0.034, 17
-0.247, 0.034, 72
-0.219, 0.034, 1066
-0.191, 0.034, 453
-0.163, 0.034, 722
-0.134, 0.034, 787
-0.106, 0.034, 253
-0.078, 0.034, 818
-0.050, 0.034, 104
-0.022, 0.034, 2
0.006, 0.034, 6
0.034, 0.034, 383
0.062, 0.034, 658
0.091, 0.034, 703
0.119, 0.034, 528
0.147, 0.034, 538
0.175, 0.034, 401
0.203, 0.034, 561
0.231, 0.034, 95
0.259, 0.034, 7
0.287, 0.034, 5
0.316, 0.034, 6
0.344, 0.034, 10
0.372, 0.034, 9
0.400, 0.034, 13
0.428, 0.034, 12
0.456, 0.034, 16
0.484, 0.034, 8
-0.500, 0.062, 338
-0.472, 0.062, 372
-0.444, 0.062, 391
-0.416, 0.062, 1142
-0.388, 0.062, 374
-0.359, 0.062, 497
-0.331, 0.062, 868
-0.303, 0.062, 371
-0.275, 0.062, 149
-0.247, 0.062, 700
-0.219, 0.062, 480
-0.191, 0.062, 279
-0.163, 0.062, 638
-0.134, 0.062, 782
-0.106, 0.062, 286
-0.078, 0.062, 611
-0.050, 0.062, 135
-0.022, 0.062, 46
0.006, 0.062, 6
0.034, 0.062, 326
0.062, 0.062, 1498
0.091, 0.062, 387
0.119, 0.062, 240
0.147, 0.062, 670
0.175, 0.062, 270
0.203, 0.062, 626
0.231, 0.062, 16
0.259, 0.062, 4
0.287, 0.062, 10
0.316, 0.062, 7
0.344, 0.062, 10
0.372, 0.062, 10
0.400, 0.062, 7
0.428, 0.062, 11
0.456, 0.062, 12
0.484, 0.062, 13
-0.500, 0.091, 249
-0.472, 0.091, 69
